MERCHANT_CITY_NAME,MERCHANT_STATE_XCD,YEAR_RUN,TOT_CNT,MERCHANT_CATEGORY_XCD,TOT_SUM
7864995924,FL,2021,6,5814,176.0
190-43742065,FL,2021,15,5814,164.8
LIBERTYCENTER,OH,2021,3,5814,31.0
813-5629411,FL,2021,9,5812,481.32
440-4651480,OH,2021,1,5814,16.0
4192873265,OH,2021,1,5812,26.0
18138162835,FL,2021,2,5812,408.41
BLOOMDALE,OH,2021,1,5812,100.0
440-9180890,OH,2021,6,5812,233.96
NOBLETON,FL,2021,1,5814,0.0
130-56073074,FL,2021,54,5814,660.18
9292356786,OH,2021,1,5812,4.0
8139092623,FL,2021,3,5812,924.99
144-02058755,OH,2021,2,5814,9.58
5136747100,OH,2021,7,5812,194.61
pickerington,OH,2021,2,5812,46.3
CLEVLAND,OH,2021,1,5812,0.0
Youngstown,FL,2021,3,5814,57.27
St.petersburg,FL,2021,2,5812,0.0
3058673151,FL,2021,4,5814,269.94
5024893737,FL,2021,5,5812,18.54
786-4094634,FL,2021,13,5812,398.24
121-6378993,OH,2021,1,5814,3.49
GONZALEZ,FL,2021,1,5812,38.14
BALM,FL,2021,1,5812,6.31
13057937793,FL,2021,6,5812,448.31
Grand Av.,FL,2021,1,5814,16.05
CARBON HILL,OH,2021,1,5812,7.78
3862651911,FL,2021,9,5814,137.18
144-02327827,OH,2021,1,5814,8.49
BAYAMON,OH,2021,1,5814,7.9
141-96829017,OH,2021,3,5814,49.21
WABASSO,FL,2021,1,5812,0.0
407-9343702,FL,2021,2,5812,257.1
Shawnee Hills,OH,2021,2,5814,32.0
440-5853883,OH,2021,7,5812,690.85
440-4873695,OH,2021,2,5812,11.0
174-0797020,OH,2021,5,5814,53.61
TALLEVAST,FL,2021,1,5812,100.0
786-5301546,FL,2021,9,5812,973.95
3052532221,FL,2021,2,5814,29.94
FOUNTAIN,FL,2021,2,5814,31.67
904-3961213,FL,2021,2,5812,61.28
618-6967319,FL,2021,1,5812,40.75
305-5566665,FL,2021,1,5812,3.22
740-9672462,OH,2021,1,5812,1000.0
5612968881,FL,2021,14,5812,151.0
Hamilton Town,OH,2021,1,5814,38.0
5732680600,FL,2021,1,5814,6.0
Hallay,FL,2021,1,5812,0.0
Rocky Point,FL,2021,1,5814,4.5
121-64316036,OH,2021,2,5814,22.58
850-8371637,FL,2021,3,5812,482.82
954-5836009,FL,2021,1,5812,28.26
174-09652443,OH,2021,3,5814,102.55
3058662033,FL,2021,9,5814,105.1
Longboat Key,FL,2021,1,5812,93.37
Emerald coast,FL,2021,2,5814,47.08
6142240800,OH,2021,2,5814,24.79
419-9515438,OH,2021,1,5812,24.0
13304997007,OH,2021,7,5812,703.0
5132560508,OH,2021,3,5812,228.0
5618267931,FL,2021,3,5812,93.58
15305677427,OH,2021,1,5812,384.0
407-3900500,FL,2021,1,5812,0.02
13216132778,FL,2021,1,5812,42.79
Valparasio,FL,2021,1,5812,0.0
239-4953422,FL,2021,3,5812,92.7
4078946671,FL,2021,1,5812,207.0
Port saint lu,FL,2021,1,5812,0.0
8636163700,FL,2021,1,5812,17.0
16143041624,OH,2021,1,5812,125.0
BUFORD,OH,2021,1,5812,0.26
561-7575381,FL,2021,2,5812,148.83
4405437978,OH,2021,2,5812,231.0
6142825338,OH,2021,2,5814,51.0
Uttara Model,FL,2021,1,5812,40.84
PSL,FL,2021,2,5812,0.0
727-5724949,FL,2021,1,5812,9.2
15138079748,OH,2021,5,5812,103.0
185-04792306,FL,2021,2,5814,294.02
614-6222955,OH,2021,1,5812,40.21
7187109875,FL,2021,3,5812,56.87
Cle,OH,2021,1,5812,0.0
141-95290800,OH,2021,1,5814,20.65
174-09282541,OH,2021,1,5814,23.76
8509126622,FL,2021,3,5812,207.5
8634191715,FL,2021,2,5812,13.44
17865770505,FL,2021,1,5812,49.78
321-2746795,FL,2021,1,5812,39.0
O'BRIEN,FL,2021,1,5814,6.0
Bradner,OH,2021,1,5812,10.15
pembroke pine,FL,2021,1,5812,0.0
174-07772968,OH,2021,1,5814,33.15
Sun city cent,FL,2021,2,5812,1.0
801-2683400,FL,2021,10836,5814,167572.42
KISSIMMEE,FL,2021,508745,5812,20907201.9
OAKLAND PARK,FL,2021,80259,5814,1029848.49
18887072469,FL,2021,25050,5812,899605.77
CRYSTAL RIVER,FL,2021,68047,5812,2612183.02
PENSACOLA BEA,FL,2021,49365,5812,1722858.99
PALM BEACH,FL,2021,7264,5814,66512.44
Dade City,FL,2021,2951,5814,31205.82
PORT SAINT JO,FL,2021,42642,5812,1711685.02
West Chester,OH,2021,6841,5812,276274.23
NICEVILLE,FL,2021,228578,5812,6338533.52
SAINT PETERSB,FL,2021,217527,5814,3229288.12
Utica,OH,2021,369,5814,5380.4
SANTA RSA BCH,FL,2021,12463,5812,641277.09
GROVE CITY,OH,2021,42546,5812,1390357.96
ESTERO,FL,2021,42281,5812,1772135.43
Lake City,FL,2021,40421,5814,553026.48
St. Leo,FL,2021,1348,5812,8186.43
850-3251100,FL,2021,22,5814,581.79
TALLAJASSEE,FL,2021,2076,5814,30375.69
P C BEACH,FL,2021,95532,5812,4773834.05
PORT ORANGE,FL,2021,157073,5812,5901687.71
ALVA,FL,2021,2978,5812,79006.99
PALMETTO,FL,2021,32990,5812,1142194.57
NEW PRT RCHY,FL,2021,12463,5812,442215.69
WAUSEON,OH,2021,73667,5814,935103.42
HOMOSASSA,FL,2021,18992,5812,569192.56
ALTAMONTE SPG,FL,2021,34089,5814,338430.79
HILLSBORO,OH,2021,79203,5814,1033117.02
KEYSTONE HEIG,FL,2021,16455,5812,501567.04
MILTON,FL,2021,113867,5814,1653970.15
NEW SMYRNA BE,FL,2021,84178,5812,3108537.88
FORT WHITE,FL,2021,2715,5812,74655.72
S,FL,2021,862,5812,13572.78
REYNOLDSBURG,OH,2021,53785,5814,658267.51
Crystal River,FL,2021,2458,5812,135794.13
SHEFFIELD LAK,OH,2021,3228,5814,47404.76
Haines City,FL,2021,4470,5814,54991.59
BAL HARBOUR,FL,2021,10674,5812,1214028.15
ASHTABULA,OH,2021,42854,5814,588174.8
HEBRON,OH,2021,3342,5812,81721.88
COPLEY,OH,2021,8000,5812,290800.16
columbus,OH,2021,3129,5814,29587.58
NEW PHILADELP,OH,2021,14565,5812,573661.97
WELAKA,FL,2021,5321,5812,149737.93
Orange City,FL,2021,703,5814,13578.96
4073730888,FL,2021,204,5812,4319.98
WEST JEFFERSO,OH,2021,6513,5814,41361.49
OSGOOD,OH,2021,989,5812,47876.27
MOUNT GILEAD,OH,2021,2464,5812,83058.28
HAWTHORN,FL,2021,683,5812,47844.16
888-8888888,FL,2021,1405,5812,54119.44
LAKE PANASOFF,FL,2021,1694,5814,16150.99
DESHLER,OH,2021,1922,5812,41784.44
Lebanon,OH,2021,1149,5812,17731.45
Macclenny,FL,2021,2006,5814,28308.33
Palmetto Bay,FL,2021,910,5812,60577.48
Valley View,OH,2021,459,5814,5009.09
7723446960,FL,2021,677,5812,8868.04
CHARGRIN FALL,OH,2021,421,5814,3480.85
330-2961212,OH,2021,171,5814,2477.61
The Plains,OH,2021,1477,5812,24583.3
740-4209191,OH,2021,356,5812,10867.67
LOXAHATCHEE,FL,2021,40809,5814,512188.13
INDIAN ROCKS,FL,2021,30997,5812,1520225.34
GENEVA ON THE,OH,2021,1195,5812,31183.78
SUNBURY,OH,2021,71809,5814,827411.64
CLYDE,OH,2021,3084,5812,91881.16
Ft Lauderdale,FL,2021,19579,5812,852780.88
RIVIERA BCH,FL,2021,12854,5814,87521.51
NORTH CANTON,OH,2021,142571,5812,4203781.56
BELMONT,OH,2021,29100,5814,301826.24
Gainesville,FL,2021,69967,5814,577499.2
VIERA,FL,2021,16812,5812,648152.02
Hialeah,FL,2021,30992,5814,424919.66
MT. ORAB,OH,2021,12682,5814,173561.39
The Village,FL,2021,2375,5812,93187.33
954-5636305,FL,2021,1340,5814,15718.98
FTLAUDERDALE,FL,2021,170,5812,12862.93
WEST PORTSMOU,OH,2021,1968,5812,62066.41
BELLAIRE,OH,2021,37714,5814,444410.25
NARANJA,FL,2021,4570,5812,120758.91
Panama City B,FL,2021,48505,5812,1751622.47
WINTER SPRING,FL,2021,27525,5814,365589.35
DUNDEE,FL,2021,6069,5812,166020.41
Avon,OH,2021,865,5814,10701.42
LAKEVIEW,OH,2021,5292,5812,184872.82
HALLANDLE BCH,FL,2021,2592,5812,75569.6
MENTOR,OH,2021,55901,5814,698866.3
305-2474900,FL,2021,104,5814,4395.11
MIDWAY,FL,2021,6162,5812,144001.43
OPA LOCKA,FL,2021,6722,5812,186271.29
CANAL FULTON,OH,2021,14470,5812,440270.57
NEW CONCORD,OH,2021,4290,5812,105222.94
RAVENNA,OH,2021,6135,5812,204595.23
ONTARIO,OH,2021,25049,5812,897279.81
17867060744,FL,2021,2009,5812,11679.0
CHAGRIN FALLS,OH,2021,5464,5814,65454.22
JAX BCH,FL,2021,23389,5812,718812.25
Odessa,FL,2021,578,5812,12920.75
INDN HBR BCH,FL,2021,9532,5814,144256.52
15139789055,OH,2021,106,5812,3772.44
Oviedo,FL,2021,2898,5814,38057.34
5617576811,FL,2021,51,5814,530.88
SILVER SPRING,FL,2021,4728,5814,93216.68
121-67313770,OH,2021,8,5814,188.43
8888754494,FL,2021,1061,5812,7799.81
DUNKIRK,OH,2021,960,5812,19532.44
SOUTHWEST JAC,FL,2021,1631,5812,61609.25
MT GILEAD,OH,2021,7737,5814,88390.68
SAN MATEO,FL,2021,2329,5812,66437.95
READING,OH,2021,684,5812,19318.42
FT Pierce,FL,2021,1022,5814,9781.87
Kettering,OH,2021,427,5812,12812.74
181-36452820,FL,2021,93,5814,1491.4
KITTS HILL,OH,2021,570,5812,15096.82
DEERFIELD,FL,2021,1471,5812,31182.16
3056430304,FL,2021,431,5812,2248.66
4075033331,FL,2021,254,5812,7095.19
3218774601,FL,2021,88,5812,3005.5
174-0353719,OH,2021,339,5814,2834.01
Sugarcreek,OH,2021,705,5812,11052.42
CYPRESS GARDE,FL,2021,505,5814,13815.56
156-1848163,FL,2021,17,5814,142.44
ZEPHYRHILLS C,FL,2021,1218,5814,22849.36
Galion,OH,2021,2898,5814,36169.37
305-5511999,FL,2021,1716,5814,20537.25
GAMBIER,OH,2021,2443,5812,38043.41
Belle Center,OH,2021,1077,5812,25749.46
15135161577,OH,2021,24,5814,477.35
Bluffton,OH,2021,1425,5814,22274.78
419-4728476,OH,2021,313,5814,4555.0
Milford,OH,2021,4376,5814,35880.73
Pinecrest,FL,2021,58,5812,1565.5
3302645673,OH,2021,208,5814,2460.2
352-6831120,FL,2021,775,5814,13191.55
800-7223727,OH,2021,213,5814,4062.39
TOLDEO,OH,2021,572,5812,13644.39
7403696484,OH,2021,55,5814,679.32
8506394100,FL,2021,1386,5814,23370.73
Williamsburg,OH,2021,269,5814,2930.38
181-3884022,FL,2021,51,5814,324.86
5133219065,OH,2021,354,5814,3931.02
135-23768155,FL,2021,49,5814,608.56
Milan,OH,2021,677,5814,9852.5
Sunbury,OH,2021,629,5812,14876.53
3522814907,FL,2021,3,5812,12.83
4408243561,OH,2021,36,5814,892.32
WINTERHAVEN,FL,2021,494,5814,9675.75
195-45818978,FL,2021,57,5814,849.6
190-4259623,FL,2021,115,5814,1510.39
123-9566200,FL,2021,45,5814,385.04
"Lakewood, OH",OH,2021,111,5812,6762.97
SOUTH NAPLES,FL,2021,296,5812,16766.98
16147667788,OH,2021,210,5812,20029.77
305-5961551,FL,2021,17,5812,141.1
813-6311000,FL,2021,235,5814,5944.04
6144617829,OH,2021,5,5814,52.35
5138965383,OH,2021,29,5814,597.45
174-0264247,OH,2021,74,5814,743.98
135-2344408,FL,2021,39,5814,348.24
8636870322,FL,2021,39,5814,589.11
4403455033,OH,2021,10,5814,164.4
130-56241700,FL,2021,70,5814,1236.46
4405723585,OH,2021,17,5814,189.38
4195351090,OH,2021,50,5814,593.96
140-73231495,FL,2021,72,5814,919.71
407-6563434,FL,2021,80,5812,3023.85
Bexley,OH,2021,41,5812,2646.88
Amsterdam,OH,2021,2,5814,15.05
140-74470668,FL,2021,6,5814,60.18
INGLIS,FL,2021,4052,5814,21877.82
ASHTABULA,OH,2021,26413,5812,851590.87
BRADENTON BCH,FL,2021,1259,5814,17039.65
BETHEL,OH,2021,16445,5812,305253.82
LAKEWOOD RCH,FL,2021,1550,5814,19159.24
MT DORA,FL,2021,6543,5812,273722.5
Georgetown,OH,2021,2775,5814,32870.59
Brooker,FL,2021,58,5814,968.33
Talahassee,FL,2021,875,5812,15147.78
Morrow,OH,2021,667,5814,7565.17
LODI,OH,2021,1304,5814,36473.81
6146366345,OH,2021,88,5812,6241.6
Belleview,FL,2021,1671,5812,58906.27
18472420738,FL,2021,22,5812,578.21
SILVER SPRING,FL,2021,3585,5812,87094.7
786-2460996,FL,2021,504,5814,14726.9
8136343100,FL,2021,23,5812,569.13
EAST PALESTIN,OH,2021,7512,5812,194549.72
SAINT JAMES C,FL,2021,3880,5812,131627.47
Coconut Creek,FL,2021,3480,5814,49240.35
DENNISON,OH,2021,671,5812,26768.89
135-25968261,FL,2021,91,5814,1318.12
172-7376136,FL,2021,52,5814,534.39
BLACKLICK,OH,2021,645,5814,7231.1
177-28780541,FL,2021,145,5814,1765.81
ASHVILLE,OH,2021,1711,5812,50665.31
740-3151024,OH,2021,4197,5814,59016.55
9049648664,FL,2021,31,5814,494.81
Archbold,OH,2021,2380,5812,154841.96
PENSACOLA BEA,FL,2021,1434,5814,18150.57
WESTPALMBCH,FL,2021,100,5814,2853.78
7274616949,FL,2021,9,5812,118.68
513-6000990,OH,2021,108,5812,1092.21
9544286366,FL,2021,58,5812,2004.44
BROOKPARK,OH,2021,856,5812,19547.82
3303322828,OH,2021,120,5814,1957.77
140-7788229,FL,2021,59,5814,584.61
GREENCOVE SPR,FL,2021,304,5814,6047.48
141-97750011,OH,2021,41,5814,316.29
Eastlake,OH,2021,392,5812,7717.13
ORANGE SPRING,FL,2021,498,5812,9421.45
407-9301332,FL,2021,10,5812,486.38
140-78910469,FL,2021,71,5814,1373.38
419-4764227,OH,2021,1107,5814,14701.62
ASHLEY,OH,2021,3677,5812,96734.94
174-08943901,OH,2021,119,5814,2105.25
937-8597777,OH,2021,83,5812,3613.05
917-2881506,FL,2021,127,5812,4799.35
BAY PINES,FL,2021,396,5814,792.5
3526291099,FL,2021,44,5814,520.04
BOWERSVILLE,OH,2021,1,5812,0.0
12403450422,FL,2021,90,5812,2298.13
1150 S. DIXIE,FL,2021,130,5812,3399.9
6142617820,OH,2021,28,5814,502.29
740-8945100,OH,2021,631,5814,9477.66
3526691311,FL,2021,12,5814,242.51
193-73421104,OH,2021,25,5814,574.89
Canfield,OH,2021,863,5812,32532.82
305-2359517,FL,2021,137,5812,3811.83
Neptune Beach,FL,2021,50,5814,992.06
MC COMB,OH,2021,4178,5814,8227.0
185-02346494,FL,2021,31,5814,560.19
BEAVER DAM,OH,2021,276,5814,2966.52
904-7860110,FL,2021,533,5814,8135.15
MEBOURNE,FL,2021,394,5812,4670.69
141-95643059,OH,2021,10,5814,136.71
330-2589600,OH,2021,117,5812,2801.8
190-45511193,FL,2021,8,5814,153.11
Carol City,FL,2021,14,5814,184.76
132-12591888,FL,2021,169,5814,2843.96
Plymouth,OH,2021,222,5814,2221.82
9376451956,OH,2021,1137,5814,5988.53
Danville,OH,2021,299,5814,4653.91
Ft. Myers,FL,2021,40,5812,10476.24
135-2680191,FL,2021,119,5814,944.83
Berlin Height,OH,2021,38,5814,559.25
330-6261000,OH,2021,132,5814,1850.25
WEST PALM BE,FL,2021,49,5812,2195.4
6124592748,OH,2021,29,5814,2607.22
186-3635770,FL,2021,4,5814,35.92
Parma Heights,OH,2021,345,5814,4423.46
132-16368312,FL,2021,59,5814,892.39
7722173074,FL,2021,23,5812,819.53
419-7295461,OH,2021,356,5814,5761.54
4402343838,OH,2021,1,5814,7.45
190-49647818,FL,2021,233,5814,4047.03
407-9517571,FL,2021,63,5812,1289.85
8502351971,FL,2021,118,5814,1921.83
123-9597348,FL,2021,18,5814,104.35
PARKMAN,OH,2021,19,5812,659.96
407-7505540,FL,2021,108,5812,3382.89
8636661996,FL,2021,20,5814,264.36
863-4915555,FL,2021,321,5814,5196.93
5613602224,FL,2021,8,5812,0.0
BRATENAHL,OH,2021,52,5812,2827.11
174-04436132,OH,2021,26,5814,425.58
SOUTHPORT,FL,2021,33,5812,919.55
Salesville,OH,2021,8,5814,83.4
121-62421249,OH,2021,104,5814,1171.24
140-7291735,FL,2021,43,5814,433.45
140-7851569,FL,2021,58,5814,515.32
Olmsted Twp,OH,2021,232,5814,3264.91
6143515300,OH,2021,13,5814,263.56
Lithia,FL,2021,96,5812,3833.56
3308640795,OH,2021,8,5814,73.33
MIDDLEBURG,OH,2021,10,5814,20.0
2164006469,OH,2021,26,5812,486.22
3304528000,OH,2021,46,5814,510.04
8633535473,FL,2021,2,5812,41.88
151-3631301,OH,2021,65,5814,301.25
135-26242206,FL,2021,6,5814,120.85
Indepence,OH,2021,20,5812,690.05
904-8210394,FL,2021,19,5812,791.26
17865074494,FL,2021,219,5812,5159.94
195-4564291,FL,2021,27,5814,170.94
9043427133,FL,2021,242,5814,4109.0
195-4739804,FL,2021,51,5814,472.47
New Holland,OH,2021,9,5812,390.5
4408849996,OH,2021,25,5814,449.71
11985 collier,FL,2021,35,5812,1549.96
Kenansville,FL,2021,13,5814,163.0
850-4607065,FL,2021,2,5812,48.0
151-33262049,OH,2021,94,5814,1642.23
Englewood,FL,2021,5186,5812,195418.2
Athens,OH,2021,4395,5812,89214.09
7402864782,OH,2021,181,5814,2704.89
MT STERLING,OH,2021,985,5812,27289.27
UNION CITY,OH,2021,2414,5812,54128.04
133-0225777,OH,2021,15,5814,100.61
140-74873062,FL,2021,46,5814,953.74
407-4254340,FL,2021,113,5812,2350.0
Pine Castle,FL,2021,32,5812,670.47
954-7719830,FL,2021,81,5814,3354.31
4194227111,OH,2021,133,5814,1633.08
132-12551926,FL,2021,132,5814,2080.89
181-39039899,FL,2021,40,5814,533.0
135-23383007,FL,2021,30,5814,401.55
156-19728090,FL,2021,22,5814,267.8
5133230084,OH,2021,138,5812,4939.57
786-8721901,FL,2021,3,5812,71.89
3527541100,FL,2021,46,5814,923.0
195-4499867,FL,2021,34,5814,309.93
8133261360,FL,2021,7,5812,34.0
141-9483221,OH,2021,16,5814,145.01
El Portal,FL,2021,30,5812,1125.72
Fayetteville,OH,2021,8,5814,148.0
7273337868,FL,2021,16,5812,768.44
138-6963119,FL,2021,28,5814,484.21
4199290954,OH,2021,63,5814,1161.18
386-2345446,FL,2021,19,5812,635.32
195-4346071,FL,2021,126,5814,835.95
4134778142,OH,2021,3,5814,138.68
19374240636,OH,2021,2,5812,58.7
195-4784044,FL,2021,29,5814,172.16
17722326131,FL,2021,33,5812,1131.79
3305451112,OH,2021,8,5814,134.71
305-5918115,FL,2021,8,5812,2079.11
786-3181908,FL,2021,5,5812,49.88
4403405055,OH,2021,3,5814,49.24
140-7886082,FL,2021,58,5814,639.58
850-3611130,FL,2021,53,5812,1507.34
813-4093830,FL,2021,24,5812,1676.4
181-37543676,FL,2021,12,5814,190.97
7862290501,FL,2021,144,5812,4927.14
193-72837030,OH,2021,24,5814,352.2
130-5822623,FL,2021,45,5814,444.79
954-4460100,FL,2021,5,5812,150.64
ARCANUM,OH,2021,217,5812,4855.4
727-9381300,FL,2021,193,5814,6864.17
South Webster,OH,2021,237,5814,2521.01
3867492927,FL,2021,7,5814,118.45
193-7236397,OH,2021,14,5814,54.74
Nashport,OH,2021,11,5814,187.5
419-5471404,OH,2021,47,5814,1450.28
9416273800,FL,2021,13,5814,161.89
141-97372726,OH,2021,26,5814,352.7
7402467827,OH,2021,155,5814,2433.12
144-03275773,OH,2021,42,5814,722.06
133-0724512,OH,2021,6,5814,21.59
937-3833783,OH,2021,67,5812,2171.45
193-7298687,OH,2021,12,5814,71.21
151-38719876,OH,2021,28,5812,1012.94
7866552563,FL,2021,3,5814,36.0
Bowerston,OH,2021,107,5812,33061.78
195-4572191,FL,2021,59,5814,479.24
Oak Harbor,OH,2021,128,5812,9942.59
2163981200,OH,2021,43,5814,648.27
239-9198830,FL,2021,3,5812,188.49
239-7659647,FL,2021,12,5812,454.19
GRAND RIDGE,FL,2021,3,5812,344.29
EL PORTAL,FL,2021,13,5812,30.75
14079602250,FL,2021,10,5812,352.03
Berlin Center,OH,2021,17,5814,264.94
18502245454,FL,2021,7,5812,200.85
coral gables,FL,2021,3,5812,89.93
Calcutta,OH,2021,22,5814,539.0
161-48757820,OH,2021,25,5814,427.16
Lauderdale By,FL,2021,39,5812,1741.61
181-3909933,FL,2021,35,5814,255.49
904-3724456,FL,2021,31,5812,1519.79
954-7883464,FL,2021,123,5812,2831.07
194-17271707,FL,2021,35,5814,445.49
MT STERLING,OH,2021,3,5814,11.0
7409372671,OH,2021,25,5814,744.1
330-5388547,OH,2021,17,5812,257.43
954-9332394,FL,2021,10,5812,444.65
9049289277,FL,2021,15,5812,1210.58
133-07592737,OH,2021,16,5814,272.58
3055977393,FL,2021,14,5814,196.22
174-0498843,OH,2021,14,5814,117.75
140-7877727,FL,2021,61,5814,376.31
813-2582233,FL,2021,17,5812,1699.67
172-7327499,FL,2021,37,5814,264.59
123-94347599,FL,2021,19,5814,316.77
513-7716116,OH,2021,13,5814,270.07
13053717065,FL,2021,20,5812,0.0
144-07771414,OH,2021,16,5814,278.12
3463101869,FL,2021,2,5812,50.0
EAST LIBERTY,OH,2021,24,5814,36.0
305-2203791,FL,2021,7,5812,246.0
123-94817415,FL,2021,16,5814,193.28
19046793151,FL,2021,19,5812,571.27
Nicholasville,OH,2021,255,5814,382.5
MEMPHIS,FL,2021,1,5814,47.08
181-3988670,FL,2021,24,5814,246.5
151-36247827,OH,2021,26,5814,370.52
123-9936305,FL,2021,23,5814,144.07
8507120579,FL,2021,7,5814,70.9
190-4287413,FL,2021,27,5814,253.06
305-852-5956,FL,2021,2,5812,72.96
North Lewisbu,OH,2021,2,5812,14.5
133-03322828,OH,2021,8,5814,110.73
305-7405800,FL,2021,11,5812,629.66
181-3962857,FL,2021,12,5814,48.13
8634201782,FL,2021,13,5814,189.77
133-06552400,OH,2021,3,5814,45.94
8639931511,FL,2021,20,5814,366.56
FOREST CITY,FL,2021,10,5812,130.25
407-2572713,FL,2021,22,5812,543.93
174-05496230,OH,2021,6,5814,112.61
Concord Towns,OH,2021,11,5812,341.31
3053819580,FL,2021,16,5812,1170.31
DEXTER CITY,OH,2021,9,5814,77.83
9549435333,FL,2021,12,5814,129.36
16149327008,OH,2021,4,5812,1035.62
FULTON,OH,2021,1,5812,0.0
ZANESFIELD,OH,2021,3,5814,107.04
140-7599294,FL,2021,23,5814,171.94
8132219555,FL,2021,2,5812,82.04
185-0584424,FL,2021,3,5814,61.2
133-0549927,OH,2021,18,5814,178.85
Bell,FL,2021,1,5812,11.0
19544386531,FL,2021,10,5812,221.36
16149234700,OH,2021,2,5814,32.39
weston,FL,2021,57,5812,1877.87
194-19291213,FL,2021,10,5814,118.6
3303343663,OH,2021,11,5812,2706.9
156-13307442,FL,2021,6,5814,76.02
4073247827,FL,2021,13,5814,170.44
123-95652948,FL,2021,9,5814,107.84
Clarksville,OH,2021,2,5812,20.0
JACOB CITY,FL,2021,6,5812,297.78
4073431911,FL,2021,51,5814,1007.0
650-6445772,FL,2021,3,5812,19.65
121-65746221,OH,2021,2,5814,19.67
5135564116,OH,2021,1,5814,6.4
15137941610,OH,2021,4,5812,704.29
18666299646,OH,2021,9,5812,250.98
19048442120,FL,2021,34,5812,1922.8
141-98841941,OH,2021,8,5814,185.8
Brilliant,OH,2021,64,5814,636.5
HAYDENVILLE,OH,2021,54,5814,81.0
LITCHFIELD,OH,2021,25,5814,220.5
3862225433,FL,2021,3,5814,356.0
3054772353,FL,2021,15,5812,1963.71
123-9997479,FL,2021,30,5814,221.01
616-8224331,FL,2021,16,5812,435.19
386-4028647,FL,2021,8,5812,424.66
14079969939,FL,2021,33,5812,84.35
7406355900,OH,2021,3,5814,91.72
123-9498883,FL,2021,11,5814,90.05
141-9468936,OH,2021,2,5814,15.02
133-08335727,OH,2021,2,5814,63.22
161-4759169,OH,2021,3,5814,36.74
419-5175311,OH,2021,1,5812,75.15
239-2083108,FL,2021,11,5812,606.95
321-4738590,FL,2021,14,5814,286.5
151-38442929,OH,2021,45,5814,890.89
N LEWISBURG,OH,2021,3,5814,120.0
GASINESVILLE,FL,2021,3,5812,48.58
141-9474467,OH,2021,12,5814,81.28
4078849559,FL,2021,60,5814,1194.96
Indian Rocks,FL,2021,34,5814,276.06
7345169835,FL,2021,4,5812,100.41
904-6861412,FL,2021,13,5812,663.83
185-07120579,FL,2021,4,5814,44.21
2152387753,OH,2021,33,5812,1543.47
Orange P,FL,2021,9,5812,686.43
561-2747258,FL,2021,10,5812,4044.71
DELRAY,FL,2021,3,5814,45.95
813-9775777,FL,2021,11,5812,1437.74
Laura,OH,2021,1,5812,0.0
186-3688920,FL,2021,20,5814,174.85
407-8964400,FL,2021,2,5812,76.91
161-4274949,OH,2021,2,5814,17.34
HOLDER,FL,2021,1,5812,100.0
419-6455903,OH,2021,2,5814,34.76
4198670150,OH,2021,4,5814,74.71
3306456502,OH,2021,6,5814,112.64
386-2389624,FL,2021,10,5812,372.26
161-48296058,OH,2021,9,5814,132.97
161-44597886,OH,2021,4,5814,75.49
4196951632,OH,2021,3,5812,44.24
144-07298404,OH,2021,3,5814,64.72
614-2294275,OH,2021,2,5812,27.93
7277866255,FL,2021,7,5812,153.52
17869555241,FL,2021,6,5812,337.51
"COSHOCTON, OH",OH,2021,1,5812,0.0
19544049217,FL,2021,4,5812,84.69
9046968886,FL,2021,4,5812,130.78
727-6362303,FL,2021,4,5812,64.27
3055663226,FL,2021,11,5812,1251.92
305-3825282,FL,2021,7,5812,213.85
palm bay,FL,2021,4,5812,42.8
Crooksville,OH,2021,2,5812,26.0
NORTHPORT,FL,2021,5,5812,260.54
3054667775,FL,2021,5,5812,145.47
305-6312030,FL,2021,1,5812,47.5
4403497300,OH,2021,2,5812,136.75
181-36327000,FL,2021,5,5814,108.97
330-3643823,OH,2021,2,5814,41.95
174-09690265,OH,2021,8,5814,102.22
130-54120127,FL,2021,34,5814,316.81
877-4880358,OH,2021,2,5814,80.5
CHAUNCEY,OH,2021,2,5814,3.0
7279382700,FL,2021,3,5814,42.2
2395410337,FL,2021,4,5814,72.87
NORTH STAR,OH,2021,4,5812,944.37
Mendon,OH,2021,5,5812,145.28
Timberlake,OH,2021,3,5814,47.5
9044231234,FL,2021,3,5812,54.83
561-4093985,FL,2021,4,5812,243.13
5138952555,OH,2021,2,5814,23.33
Leavittsburg,OH,2021,2,5812,39.18
GLEN ST MARY,FL,2021,2,5814,36.0
9046412688,FL,2021,5,5812,123.95
3053737622,FL,2021,6,5812,535.83
17279402350,FL,2021,1,5812,33.22
130-5261344,FL,2021,12,5814,138.88
buy fb com,FL,2021,9,5814,370.39
FRESNO,OH,2021,3,5814,39.3
Harbor View,OH,2021,3,5814,45.84
16142223008,OH,2021,1,5812,212.41
9042595040,FL,2021,2,5812,81.77
386-5745729,FL,2021,1,5812,7.38
2164653888,OH,2021,1,5812,135.45
17403170873,OH,2021,6,5812,313.77
12393934960,FL,2021,3,5812,41.74
161-48374608,OH,2021,16,5814,191.24
144-02343838,OH,2021,3,5814,55.44
133-03437827,OH,2021,11,5814,171.37
Mount Blancha,OH,2021,1,5814,4.0
123-99494901,FL,2021,9,5814,84.49
WILLISTON,OH,2021,4,5812,302.08
850-3857665,FL,2021,3,5812,82.68
18502721467,FL,2021,1,5812,49.85
Scottown,OH,2021,1,5812,0.0
